node_id,lat,lon
7321151209,48.7939827,19.7212266
7321151316,48.7925969,19.7380811
7321151330,48.794338,19.7400669
7321151350,48.7929521,19.7316411
7321151374,48.7947584,19.7309432
7321551295,48.8297733,19.7446418
7321551486,48.8214244,19.670822
7321551506,48.8198917,19.6725003
7321551507,48.8186861,19.6681404
7321551653,48.8007651,19.6551552
7354667219,48.7513385,19.1390355
7399101563,48.5497637,19.1848809
7399101567,48.549557,19.1843436
7399101574,48.5492354,19.1851947
7427617875,48.5434758,19.3184364
7444651577,48.8984062,19.3962255
7516036566,48.71743,19.1366776
7525240435,48.5652884,19.478048
7539883732,48.5886095,19.626354
7539883815,48.5893567,19.4138573
7628483311,48.581784,19.5243214
7628483312,48.5829885,19.5250679
7640017768,48.7976737,19.6391116
7640017775,48.7976428,19.6386134
7640017778,48.797797,19.6390373
7640017780,48.7978853,19.6390847
7640017783,48.7979493,19.6392445
7640064486,48.7978971,19.6394734
7640064489,48.7978247,19.6395329
7640066987,48.8002593,19.662045
7640066993,48.8005839,19.6607256
7640067011,48.80052,19.6610987
7730598332,48.5736594,19.5256823
7730598334,48.5742058,19.5261799
7730598335,48.5744261,19.5269993
7730598336,48.5740836,19.5266104
7733847417,48.6033747,19.8058945
7733847419,48.6118892,19.7746945
7786804771,48.7451522,19.1435404
7786804784,48.7424063,19.1478001
8036465569,48.7868026,19.6400118
8036465570,48.7867455,19.6403241
8036465571,48.7869786,19.6403401
8061940032,48.8103676,19.4142955
8064838173,48.8167943,19.4612446
8064838215,48.8111372,19.4619112
8096723075,48.7236801,19.29712
8100738177,48.7102715,19.2854633
8100738178,48.7102152,19.2852981
8100738179,48.7103686,19.285886
8100738182,48.7100093,19.2855012
8100738183,48.7102588,19.2854652
8119601254,48.8749127,19.2198377
8119601284,48.8695211,19.2194064
8150076639,48.7466345,19.3601516
8226789823,48.6555228,19.156892
8226789824,48.6540771,19.1565465
8226789825,48.6542019,19.1564665
8226789826,48.6541379,19.1565076
8226789827,48.653216,19.1582201
8226789828,48.6543984,19.1575598
8226789829,48.6552749,19.1570439
8231939636,48.7036083,19.2895751
8231939640,48.7035162,19.2904366
8266813464,48.5455851,19.331169
8266813465,48.5458801,19.3308504
8266813480,48.5459146,19.326667
8266820619,48.5387075,19.4007919
8313432051,48.7595671,19.1419063
8316144822,48.7564119,19.154127
8334045299,48.5450427,19.4740669
8334045302,48.5448365,19.4737452
8334045307,48.5439221,19.4737618
8334045310,48.5447319,19.4733897
8356367233,48.8722312,19.2132724
8359009096,48.8781208,19.2262836
8365575149,48.7476146,19.6543791
8365575151,48.7484534,19.6558626
8385293263,48.814727,19.5805965
8385293267,48.8144822,19.5820253
8388412824,48.7937428,19.7148177
8395458661,48.878137,19.2243442
8395458682,48.878063,19.2249016
8395458686,48.8788937,19.2242825
8407418202,48.5909389,19.1614083
8407451018,48.5906804,19.1616975
8461272642,48.5905469,19.6449827
8461272771,48.5824821,19.6324078
8462354535,48.6690056,19.2531438
8462354541,48.6690837,19.2537369
8482203611,48.652379,19.3175369
8482216094,48.6811483,19.2926101
8482240464,48.6520929,19.3176345
8482240472,48.6505192,19.3165697
8482286626,48.6831011,19.2634362
8490215557,48.7794892,19.207291
8498580751,48.6276995,19.1973994
8500941413,48.7618793,19.2859085
8509376070,48.6091921,19.6859192
8523302386,48.6632016,19.3230636
8523302400,48.6636975,19.3213141
8527366755,48.6456809,19.2129737
8527366758,48.6461075,19.2124066
8527366761,48.6452024,19.2136042
8527366763,48.6452629,19.2129418
8527366764,48.6453193,19.2128664
8527366765,48.6452811,19.2127617
8527366766,48.6453063,19.2134673
8527366767,48.6452582,19.2133791
8527444449,48.6685539,19.2188581
8527549320,48.6499897,19.3146811
8531398854,48.8489153,19.2732226
8531398901,48.845519,19.2750353
8532184169,48.6098191,19.2922645
8535933291,48.6593135,19.3167536
8535965966,48.6592956,19.316289
8535968117,48.6583782,19.3117594
8535968118,48.6580583,19.3123019
8535968124,48.6585677,19.3121604
8536805858,48.5844032,19.3671912
8536805865,48.5824848,19.3658721
8536844598,48.5459178,19.3276513
8536844600,48.5457039,19.3276456
8536879124,48.6225037,19.3606098
8536883882,48.5872834,19.3731046
8536883891,48.5874546,19.3741267
8536925743,48.7126844,19.1893577
8538218231,48.6614054,19.2524054
8538218238,48.6603745,19.2513581
8605364406,48.6755041,19.276129
8609689900,48.700007,19.2088424
8609709409,48.7001601,19.2078679
8637790945,48.5803113,19.5257191
8649879556,48.5255084,19.3570049
8649879566,48.5242329,19.3580443
8649879587,48.5219985,19.3619031
8650547958,48.5031938,19.4246811
8650548227,48.5362233,19.3494304
8650548299,48.5275718,19.363402
8650548347,48.5329003,19.3587175
8650548402,48.5332387,19.3698661
8650548426,48.5271215,19.3660473
8650548428,48.5246763,19.3631558
8650548456,48.5213659,19.3620815
8655858048,48.5268531,19.4496605
8655858050,48.5272143,19.4498875
8659264027,48.5081359,19.4293399
8678840198,48.5125586,19.4402674
8693094930,48.509386,19.3109581
8696666536,48.5038976,19.3003164
8696666590,48.5025611,19.3025976
8811923529,48.8909419,19.4318399
8811923671,48.9034764,19.4352382
8838002151,48.7432811,19.3685998
8849229189,48.5964037,19.2841267
8851165587,48.7906665,19.352557
8851165590,48.7905516,19.3526664
8851165611,48.7905818,19.3524097
8851172605,48.7915818,19.3541401
8851172613,48.7918957,19.3527162
8851172615,48.7919469,19.3525218
8851175981,48.7947919,19.3462164
8851181744,48.7919281,19.3521397
8889860052,48.7701549,19.2704611
8889860058,48.769972,19.2723413
8889934834,48.7692755,19.2737357
8889938411,48.7504609,19.185716
8889990784,48.7960969,19.3574584
8889990785,48.7960632,19.3586115
8889998201,48.7973596,19.3586008
8889998203,48.7983482,19.3589374
8890001243,48.7946762,19.3584792
8890990185,48.5531728,19.4225463
8890990191,48.5529613,19.4240011
8892140941,48.7028308,19.1425875
8939663384,48.7784457,19.2280328
8939663387,48.7780109,19.228625
8978958962,48.7283715,19.6951813
8995211585,48.6589268,19.6379373
8998798947,48.7562311,19.1420874
8998798949,48.7557016,19.1420128
9002294276,48.6027569,19.8050816
9009564321,48.6072438,19.1515638
9009627800,48.550402,19.182977
9020775754,48.8095975,19.5754684
9020775755,48.8096527,19.5737975
9043542021,48.843768,19.6064269
9043542023,48.8438696,19.6063863
9043542024,48.8437768,19.6061953
9045007408,48.8456973,19.6127063
9045007410,48.8455916,19.6124875
9045007412,48.8452289,19.6114232
9045007423,48.845329,19.6079414
9045007433,48.8464346,19.6108064
9045007452,48.8469455,19.6092951
9045335743,48.8607862,19.603637
9047283183,48.8103971,19.6290225
9047283184,48.8087937,19.6290626
9047313162,48.8102087,19.6272583
9113045264,48.7312764,19.1386375
9113045277,48.7314111,19.1383135
9141209172,48.5679304,19.2544136
9141209185,48.563176,19.2728654
9141632855,48.5562243,19.262272
9141632865,48.5557341,19.2629862
9141632867,48.5555363,19.26296
9141632871,48.5555404,19.2632081
9174426418,48.5625588,19.2593679
9174426431,48.5634224,19.2594462
9174426462,48.5624002,19.2588428
9174426470,48.5632896,19.2588232
9202203122,48.6914742,19.3026346
9280568293,48.7313076,19.1385649
9280568297,48.7313188,19.1382263
9365393875,48.8709747,19.6485396
9385476931,48.5099164,19.6127442
9415489319,48.5894775,19.3729171
9415489328,48.5894563,19.3696415
9415489330,48.5892575,19.3707553
9450521751,48.7389947,19.1800421
9450521757,48.7399189,19.1792631
9477115879,48.7980164,19.6382601
9485529486,48.6424852,19.6466914
9485530403,48.6320595,19.6426205
9485530410,48.6340222,19.6457408
9514834964,48.924242,19.6027122
9520471123,48.7539585,19.1699662
9522580367,48.7390244,19.2192344
9522580370,48.7390799,19.2190223
9522580371,48.7390497,19.2188341
9522580372,48.7391115,19.2192188
9522592738,48.7394004,19.2176326
9546774418,48.8350534,19.5475253
9569503916,48.6526753,19.6525437
9571561719,48.5738516,19.5217013
9590469682,48.5968638,19.7213326
9598130673,48.5875887,19.7570561
9627150290,48.7525632,19.6404842
9627150293,48.7524965,19.641087
9627150294,48.7524018,19.6410334
9627150295,48.7518949,19.6422583
9661453445,48.5586139,19.4251384
9662867674,48.5708816,19.4161277
9665438942,48.7397766,19.1581086
9665438943,48.7394769,19.158062
9665438944,48.7391028,19.1582448
9737468428,48.7930854,19.6334692
9737468434,48.7911228,19.6297557
9737468437,48.7960811,19.638456
9737468444,48.7960582,19.6355926
9745271161,48.5641755,19.3173276
9745287938,48.5337968,19.3571703
9751056314,48.7336543,19.7148905
9751056532,48.7284003,19.7083087
9751377990,48.8081657,19.6528359
9751467519,48.8071846,19.6498412
9751467535,48.8065031,19.6492996
9756690854,48.6576283,19.6469353
9772308821,48.8219955,19.7301504
9772308832,48.8198774,19.7301391
9772308833,48.8200699,19.7272624
9772309345,48.7569815,19.7995173
9778898845,48.6493328,19.1561646
9778898846,48.64948,19.1570856
9814254864,48.5506155,19.7912247
9836924600,48.7404291,19.153708
9836924601,48.740959,19.1529068
9838629272,48.7371013,19.1405922
9841503118,48.6026635,19.2941765
9857848007,48.545828,19.337001
9877025268,48.6572356,19.2458538
9877044304,48.7630611,19.2657287
9877044306,48.7643361,19.2680687
9877107922,48.7631146,19.2701313
9879496292,48.6159982,19.1373518
9912898037,48.7234993,19.3905607
9912898040,48.7238401,19.3911368
9914388436,48.7168078,19.4017147
9924659982,48.611955,19.1390245
9938627414,48.8092493,19.6342196
9938627416,48.8104282,19.632613
9938684817,48.8108923,19.6310561
9938684818,48.8104036,19.6300313
9938684819,48.8110472,19.6300228
9938684820,48.8111884,19.6290139
9938684821,48.811094,19.6279968
9938684822,48.8110905,19.6274312
9938684823,48.8111973,19.6279958
9938684824,48.8103846,19.6280034
9938684828,48.8104114,19.6310384
9938684829,48.810422,19.6320604
9938684830,48.809106,19.6320837
9938684834,48.8090981,19.6310725
9968680583,48.6486594,19.6557453
9989837446,48.7358949,19.1759483
10007400500,48.7441362,19.1399886
10007400505,48.7438977,19.1398843
10009705544,48.715809,19.1360571
10011026912,48.7442538,19.1347387
10017824589,48.6794021,19.2736397
10017824614,48.6788249,19.2731687
10038173719,48.7370093,19.1404395
10091588352,48.6306605,19.1639067
10106542819,48.7823655,19.3163164
10106542824,48.7823575,19.3157568
10125508161,48.7912513,19.3508141
10125508162,48.7915913,19.3505374
10125508164,48.7906574,19.3508344
10125508167,48.7910152,19.350296
10134026809,48.7994383,19.6427876
10151558575,48.715751,19.137138
10159351547,48.7339733,19.133135
10159351558,48.7345644,19.1360113
10159351561,48.7423203,19.1477298
10159651326,48.6284352,19.1663712
10169422646,48.7545121,19.1431436
10169422652,48.764317,19.1708254
10169422656,48.7504825,19.1650192
10169422664,48.7484232,19.1866161
10176585723,48.7397511,19.1611721
10204518668,48.7401109,19.1564588
10204655075,48.7418605,19.1567571
10209112845,48.5461352,19.3264149
10209182025,48.5534773,19.2920532
10225702385,48.7571061,19.5227092
10240042642,48.739004,19.1328001
10268074852,48.5433593,19.4117374
10268735265,48.7394676,19.2176155
10268736010,48.6990611,19.2070831
10268736023,48.6974024,19.2144782
10268736065,48.6772896,19.2213075
10268736098,48.7027254,19.2130501
10268736190,48.7106507,19.2311832
10272568640,48.7659111,19.2008732
10272568672,48.7668579,19.2082982
10272568673,48.7668163,19.2085079
10289443393,48.7406893,19.1471252
10289443680,48.7449086,19.1544237
10297114882,48.6275795,19.1671468
10297114883,48.6267866,19.1669517
10297114884,48.6276198,19.1663375
10297114885,48.6268452,19.1662426
10300861895,48.5917633,19.4891646
10542934423,48.5613757,19.7360462
10542934425,48.5614108,19.7358273
10542934428,48.5616027,19.736001
10543010635,48.7857907,19.2373619
10543010652,48.7856654,19.2354489
10558720003,48.7217749,19.3939436
10558720004,48.7216778,19.3937961
10570945318,48.5110995,19.4465425
10570945319,48.5110948,19.4466476
10584866822,48.6969425,19.212968
10584866830,48.6978258,19.2124067
10589542301,48.5921928,19.662011
10589542353,48.592845,19.652791
10594722099,48.7451826,19.6631434
10594722100,48.7450823,19.6630731
10594738446,48.7525497,19.6319242
10599799798,48.7343055,19.1373862
10617042604,48.7449152,19.1856391
10624110316,48.761496,19.1675178
10624110403,48.7630084,19.1612812
10628101673,48.7595964,19.165496
10648811929,48.7711493,19.171316
10661774735,48.7284088,19.1338599
10673336640,48.5959865,19.280861
10673336641,48.5953884,19.2812534
10699628995,48.8365234,19.4576333
10699629002,48.836314,19.4582059
10699629003,48.8360897,19.4581738
10699634111,48.8356059,19.4586588
10699634112,48.8354982,19.4580761
10699634119,48.8355837,19.4620406
10699634131,48.8370241,19.4624625
10699634169,48.8323205,19.4623139
10699634172,48.8323708,19.4635132
10699634191,48.8385213,19.4511629
10699814087,48.8297738,19.463701
10699814094,48.8289639,19.4627942
10699814095,48.8197118,19.4616536
10737347875,48.8091729,19.4093982
10741780180,48.7726691,19.287814
10746754131,48.801012,19.2568236
10751467469,48.8062854,19.6443025
10755228000,48.8611707,19.1693639
10755484632,48.5087757,19.7422525
10815370740,48.7486809,19.1403942
10821129161,48.7467974,19.3631525
10821129165,48.747253,19.362532
10824251301,48.563524,19.1493362
10824258239,48.5631903,19.1496608
10837419993,48.8087671,19.6278584
10839926533,48.5888734,19.5303239
10844282600,48.8004844,19.639992
10855399651,48.8056203,19.6177714
10873733193,48.7588313,19.1410821
10886410384,48.7480176,19.1547074
10886410467,48.7517997,19.1612368
10889807717,48.6016917,19.1928409
10891467408,48.7574723,19.159001
10891467596,48.7543252,19.1522801
10891467610,48.7548164,19.1515801
10899121864,48.6091638,19.222674
10905730405,48.7495308,19.1614933
10914078136,48.7273646,19.150785
10927218067,48.7327114,19.1548411
10943223360,48.7529943,19.1865288
10943223546,48.7591174,19.1863772
10943948505,48.7472198,19.1896597
10943948859,48.7497002,19.1880776
10951926939,48.8303251,19.7639665
10955950249,48.7695262,19.2155859
10961912666,48.7773893,19.226288
10961927861,48.7820616,19.2351912
10961927893,48.7829448,19.2374326
10962467963,48.7967146,19.2543412
10962467964,48.7966185,19.2545817
10962467965,48.7970265,19.2543488
10962467966,48.7966362,19.2546126
10964217851,48.8017369,19.2541936
10964217855,48.8017317,19.2542364
10989743816,48.7042296,19.1342879
10989743823,48.7047969,19.1340122
11006126633,48.7457549,19.1492061
11006126635,48.7448039,19.1493273
11006126639,48.7464927,19.1477717
11023626224,48.5438665,19.4077178
11023626225,48.5439874,19.4075278
11023674774,48.5517344,19.4150054
11023684917,48.5506967,19.4204204
11033795114,48.8129791,19.4512511
11033795124,48.8134352,19.4514991
11033795125,48.8127297,19.4479653
11067692290,48.7506299,19.6330295
11067692291,48.7485562,19.6343872
11067692302,48.7498341,19.6348195
11067697768,48.7444138,19.6756947
11067707100,48.7419467,19.6821722
11067716109,48.7428121,19.6805639
11067716116,48.7432079,19.6802735
11067731415,48.7462814,19.668178
11067731418,48.7440566,19.6725069
11067731420,48.7437824,19.6730771
11073266706,48.7455306,19.6755078
11076796660,48.5252288,19.3547723
11076796687,48.5281233,19.3179414
11077720592,48.7350374,19.1848103
11078807688,48.5850198,19.1401897
11078865605,48.5865479,19.1436011
11078865607,48.5871518,19.1419119
11078903755,48.5859208,19.1409968
11078970878,48.538355,19.4071445
11078970890,48.5388679,19.406403
11079018761,48.5458531,19.4164473
11090900533,48.5792957,19.5279213
11090900548,48.5737946,19.5228194
11090900550,48.5740301,19.5225246
11096536816,48.8366916,19.5448978
11096536821,48.8360684,19.5442031
11115319852,48.5911765,19.3385636
11115319853,48.5900579,19.3378459
11115319856,48.5904527,19.3372884
11115319864,48.5897927,19.3374113
11115319865,48.5906942,19.3373769
11122098356,48.743913,19.155951
11129255148,48.6074264,19.7993457
11133632111,48.7385061,19.1345326
11133632120,48.7387004,19.1345248
11136536175,48.560587,19.419229
11138740768,48.56217,19.4190354
11152787904,48.6748066,19.2234711
11152821814,48.6751174,19.2225793
11164563536,48.5594776,19.4388002
11164699260,48.5713922,19.4763726
11186603301,48.7368784,19.1582287
11186604013,48.7395734,19.1687775
11200855090,48.6261704,19.1705119
11202177572,48.6295896,19.2017158
11203592849,48.6917573,19.3034057
11203592860,48.6906773,19.3026479
11203592867,48.6906066,19.3044733
11206377039,48.6856041,19.2644381
11206377044,48.6857767,19.2645414
11206377054,48.6857737,19.2636764
11206377080,48.6885028,19.2640123
11206377168,48.6846126,19.263617
11207793805,48.6481373,19.2420505
11207793847,48.6465605,19.2570668
11209072807,48.6347268,19.2364227
11215250255,48.672574,19.1470343
11215250262,48.6743751,19.1456485
11215277338,48.6674145,19.1546908
11215277376,48.6684327,19.1526882
11215277377,48.6677957,19.1529936
11220438430,48.5826591,19.1929571
11221884914,48.5849369,19.1401248
11221884915,48.5851023,19.1402543
11224842363,48.6548148,19.1562401
11231243673,48.6755647,19.1460717
11252538278,48.8004669,19.6621321
11253085492,48.6046547,19.2220898
11254039095,48.5964546,19.2220817
11257778955,48.8452851,19.6127267
11257779153,48.8461832,19.6301362
11274703066,48.5351,19.3581341
11274703067,48.5350672,19.3588393
11292622506,48.5334768,19.406545
11303302750,48.8078838,19.3183488
11353564553,48.591489,19.6480989
11353570827,48.5892988,19.661887
11353570875,48.5843634,19.6337819
11353570895,48.587393,19.6395019
11353570922,48.6311179,19.6423661
11353570970,48.6248407,19.6641111
11353570992,48.6238851,19.6603078
11353571001,48.6256084,19.6416181
11353571035,48.6358619,19.6467408
11365127625,48.7163624,19.1360019
11392681395,48.54748,19.4094611
11436653294,48.7204196,19.1371525
11445794468,48.7475222,19.1846482
11451664096,48.7316763,19.1379895
11453063706,48.6569183,19.3073961
11453498189,48.7657221,19.2649159
11453498197,48.7671554,19.2817198
11453498198,48.7668371,19.2821069
11453498276,48.7666701,19.2629184
11453498282,48.7670741,19.2630157
11462289994,48.725063,19.2965151
11462322662,48.7222643,19.2987031
11462322663,48.7222475,19.2990246
11463185937,48.753027,19.1529973
11464519586,48.7323105,19.1421474
11513656313,48.737579,19.1556068
11514106479,48.7379936,19.1551385
11514106483,48.7381682,19.1550957
11524026430,48.8680121,19.2190639
11524026455,48.8672202,19.216826
11524026462,48.8684309,19.2188444
11524026463,48.8684656,19.2192509
11540658987,48.5614406,19.4347679
11540658989,48.5604016,19.4339848
11544781475,48.540905,19.4027062
11544781476,48.5412701,19.401583
11556530589,48.5674019,19.5220961
11564257632,48.8440311,19.6062637
11564257633,48.8437946,19.606671
11564257634,48.8436217,19.6060829
11564410908,48.8069883,19.6311348
11564410909,48.8074371,19.6301365
11564410911,48.8074993,19.6319375
11564799644,48.8658242,19.6450267
11564867590,48.8468742,19.6106814
11564867591,48.8469176,19.6112488
11564867601,48.8472276,19.6091909
11564867605,48.8476369,19.6094734
11564867611,48.8463845,19.6098549
11564867613,48.8461249,19.6090077
11564867616,48.8468818,19.6124893
11564867621,48.8469888,19.6151034
11564867622,48.847276,19.6123454
11587063999,48.8274896,19.4623207
11587064000,48.8266313,19.4623633
11599325884,48.7473081,19.6358335
11599326220,48.7477319,19.6393016
11599326292,48.7493338,19.6354038
11599326293,48.7495527,19.6346858
11599326294,48.7490791,19.6351575
11599326295,48.7493736,19.6352734
11599326296,48.7488944,19.634974
11599326298,48.7492559,19.6345608
11609790150,48.7910498,19.3818366
11609790151,48.7910392,19.3823494
11609790153,48.7911591,19.3829975
11613045239,48.8067394,19.5692371
11613045242,48.8071198,19.5690254
11615635409,48.7772872,19.6472144
11615635410,48.7775437,19.6478599
11615635497,48.7815004,19.6394455
11615635501,48.7813128,19.6411473
11615635606,48.7696441,19.6434006
11615635828,48.7900011,19.636243
11615635832,48.7911578,19.635313
11615636055,48.7778447,19.6406338
11616227422,48.7833469,19.6643877
11616227426,48.7825965,19.6639313
11616227576,48.7958105,19.6628514
11616227579,48.7960275,19.6619649
11616227580,48.7961855,19.6612715
11622328606,48.7282846,19.6790372
11653046663,48.5313231,19.4559556
11653091419,48.5286876,19.4563153
11653091420,48.5291194,19.4557128
11708824418,48.5536328,19.2512072
11708824433,48.5547022,19.2505401
11773249549,48.5913093,19.3662746
11828302452,48.6115821,19.1531155
11828302460,48.6121966,19.1522726
11828307937,48.6143273,19.1500975
11868969090,48.6139385,19.1463588
11874106361,48.614957,19.1399131
11874106372,48.6136085,19.1440084
11924897039,48.7593224,19.1566383
11933574687,48.5993492,19.7339159
11938258818,48.729334,19.1641043
11957874290,48.810158,19.404368
12097467384,48.8043376,19.6956002
12097480541,48.791186,19.7219269
12103088138,48.564659,19.4202303
12105140726,48.739481,19.3833514
12105140882,48.7231565,19.3937042
12105140888,48.7230638,19.3933157
12105140909,48.7252444,19.3942212
12105141022,48.7214904,19.394139
12105141189,48.717578,19.4014873
12105141193,48.7180992,19.4017086
12105141194,48.7178293,19.4015101
12105141200,48.7178727,19.4012855
12105991900,48.6152672,19.3668232
12121740121,48.837596,19.5500495
12121795691,48.8411024,19.5423686
12121795698,48.8397218,19.5429863
12121802210,48.8398743,19.5441386
12121802213,48.8400094,19.5439257
12121802214,48.8398534,19.5439486
12121802217,48.8396268,19.5437932
12128173443,48.8396637,19.5517856
12128173491,48.836403,19.5504263
12128455529,48.8123703,19.5425086
12128455533,48.8133585,19.5440444
12128488808,48.8192755,19.5451328
12128488815,48.8195287,19.545115
12151478000,48.7802498,19.3288204
12151484808,48.7801117,19.328023
12151484887,48.7851974,19.3229509
12152210560,48.7790401,19.3330303
12182295729,48.7456826,19.1477
12182295731,48.7464841,19.1493763
12182295734,48.7470268,19.1474907
12182295735,48.7467316,19.1485742
12182295736,48.7462059,19.148543
12182295737,48.7464877,19.1485597
12182295738,48.7467325,19.1484626
12182295739,48.7467314,19.1486828
12182295740,48.7462064,19.14844
12182295741,48.7462055,19.1486483
12182295742,48.7467089,19.1494273
12182295743,48.7454627,19.1492273
12182295747,48.7464866,19.1501
12182507829,48.7452652,19.1433798
12182507833,48.7453859,19.1434606
12182507834,48.74523,19.1435246
12182507837,48.7452834,19.1433928
12182507893,48.7472237,19.1419829
12214354858,48.8122883,19.2950311
12294189677,48.7574041,19.1419839
12355310050,48.6120359,19.1390299
12387917905,48.7629903,19.265633
12441626839,48.7494494,19.3564993
12441626860,48.7443107,19.3675259
12441626863,48.7443425,19.3668486
12441626866,48.7445256,19.3673462
12441626868,48.7448691,19.3675846
12441626869,48.7443991,19.3664449
12441626871,48.7446688,19.3665294
12451068901,48.5458795,19.3313214
12451068902,48.5459168,19.3262722
12451839735,48.7470963,19.1565017
12455431862,48.8629473,19.1624571
12465539801,48.653511,19.3127598
12474260175,48.8282202,19.7524773
12486614607,48.8528108,19.6359787
12750495171,48.7422899,19.1990147
12754545499,48.7626696,19.2702669
12783897404,48.7690337,19.280604
12786920310,48.7667127,19.2749767
12798816897,48.7628162,19.2867803
12811387899,48.6464302,19.1543455
12833385103,48.8056745,19.4122952
12833385122,48.8082345,19.4468479
12833385124,48.8109969,19.4449267
12833385126,48.8090019,19.4454198
12833385127,48.8106106,19.4416326
12833385130,48.8101505,19.4431662
12833385131,48.8107308,19.442528
12833385132,48.8109428,19.4415989
12833385133,48.8110885,19.4426464
12833385134,48.8117521,19.4417496
12866356680,48.8135102,19.4131344
12866356687,48.814086,19.4138632
12866356688,48.8140745,19.4137058
12916892378,48.7033636,19.2891173
12916892384,48.703229,19.2895411
12916892388,48.7039388,19.2900059
12953221905,48.5758711,19.3343767
12953221907,48.5762429,19.3347026
12960073722,48.5779073,19.1842597
12960073723,48.5777367,19.1835317
12960073724,48.5780854,19.1839206
12960073729,48.5774752,19.1844869
12960167661,48.7089786,19.2867024
13026967654,48.8150179,19.415642
13026967655,48.8144794,19.4159561
13038644407,48.7464816,19.1496268
13053108507,48.6141912,19.1614876
13113004299,48.7639315,19.1695247
13113008704,48.7643555,19.1698782
13141452577,48.8718145,19.5677179
13141452581,48.8709191,19.5688954
13141452595,48.8705107,19.5597249
13141461017,48.8687817,19.5638984
13141461019,48.8687774,19.5641154
13141461020,48.8690128,19.5640674
13141461021,48.868487,19.5641479
13141461026,48.8690093,19.5642659
13141461028,48.8693254,19.5644981
13142238995,48.5609291,19.4309908
13142261402,48.5613135,19.4315251
15192868,48.8520243,19.8518981
15192930,48.8504791,19.9138507
15192938,48.8606946,19.9694517
15192942,48.861684,19.9740619
15192974,48.8469332,20.0331028
15192976,48.8455779,20.0340673
15193023,48.8302414,20.081398
15193059,48.8234542,20.1328421
15193065,48.8196742,20.143375
15193113,48.8423589,20.1825779
15193119,48.8500844,20.1866982
29062730,48.5707524,19.8390756
29062896,48.59568,19.8949816
29062900,48.5838007,19.9412694
29062902,48.5766137,19.9479159
29062903,48.5747322,19.9524517
29063115,48.627302,20.2408722
29063139,48.6058449,20.1093005
29063145,48.6024082,20.1286986
36395504,48.77264,20.1038781
36395521,48.7401169,20.0470122
36395522,48.7381871,20.049626
36395530,48.7158521,20.0800627
39271684,48.5703042,19.841434
39271686,48.570062,19.8419858
39291025,48.5164354,19.8192638
39291026,48.5181832,19.8194791
39291032,48.5201893,19.8191537
39291137,48.5493404,19.8475917
39291139,48.5494954,19.848114
39291148,48.5670349,19.842543
39291152,48.5684968,19.8430434
46720453,48.5707034,19.8405697
53278030,48.5775241,19.8382227
53278077,48.5731246,19.8403533
53278080,48.5713881,19.8409319
53278085,48.570107,19.8417158
54048602,48.5699776,19.8418909
54049647,48.5697521,19.8476231
54053313,48.5981512,19.8878044
54053316,48.5971073,19.8899324
54062124,48.5834991,19.9419109
54062133,48.59792,19.8837424
54062142,48.57497,19.9553993
55805826,48.5095151,19.9399861
55805840,48.5126553,19.9423269
55805841,48.5139015,19.9423933
55805934,48.5392989,19.9587507
55818021,48.5746485,19.9536443
55818024,48.5600258,19.9580962
55818033,48.5694502,19.9550952
55818056,48.5825692,19.9535237
55818058,48.5840942,19.9526386
55821202,48.6476232,19.9430877
55821222,48.6537152,19.9414558
55826200,48.681066,19.9431093
55826224,48.686922,19.9373836
55826265,48.6817244,19.9448692
55826278,48.6834138,19.951031
55843167,48.5743995,19.9537112
55843169,48.5749208,19.9535736
55843173,48.5746501,19.9531236
55843176,48.5746981,19.9539853
56921224,48.5490798,19.8483261
59976419,48.5713818,19.8369385
59976420,48.5707496,19.8392932
59976716,48.5729553,19.8391876
59976736,48.5713341,19.8405234
59976738,48.5718434,19.8377046
59976748,48.5708511,19.8385159
59977083,48.5707201,19.8384821
59977091,48.5685452,19.8336251
59977215,48.5697066,19.8406921
59977216,48.5683515,19.8410241
59977217,48.5698043,19.8421314
59977218,48.5699869,19.8433334
59977219,48.5696685,19.8454498
59977771,48.5640117,19.8452019
59977773,48.5638595,19.8439827
59977775,48.5620603,19.8442836
59977777,48.5641596,19.8461573
59977780,48.5658982,19.8450563
59977783,48.5635185,19.847293
59977784,48.5649776,19.8471803
59977793,48.5697836,19.8479896
59977795,48.5697225,19.8482752
59977798,48.5682945,19.8489402
59977800,48.563827,19.8435268
59977801,48.5700078,19.8478887
59978173,48.5738564,19.8500784
59978177,48.5676005,19.8461248
59978645,48.5707045,19.8432389
59978655,48.5778436,19.8384617
59978664,48.5759831,19.8401372
59978673,48.5758243,19.8420436
59978678,48.5766911,19.8426049
59978700,48.5783654,19.8452148
59978744,48.5748269,19.8396892
59979113,48.5778094,19.8378244
59979119,48.5734428,19.8418381
60333506,48.7295243,20.0270158
60335170,48.7409653,20.0417041
60335179,48.7406576,20.0469491
60337041,48.819485,20.1433419
60337044,48.8196023,20.1428351
60345903,48.8419181,20.182214
60351335,48.845512,20.1826519
60351913,48.8244618,20.1317083
60357422,48.6835661,20.1133254
60357426,48.6852579,20.1113459
60357439,48.7142323,20.0809606
60381977,48.7169299,19.8639746
60459280,48.7154862,19.8676314
60608132,48.5748675,20.0173697
60610052,48.5876289,20.0458951
60627345,48.6046283,20.0864912
60679901,48.5986797,20.1442407
60679914,48.6019766,20.1500021
60681594,48.6082825,20.1879837
61125887,48.6279228,20.2390426
